user,rating_bucket,attempts,solved,solve_rate,user_avg_rating,target_bucket,target
paracompact,3200,3,2,0.6667,1453.11,1400,0
paracompact,3400,4,2,0.5,1453.11,1400,0
parkky,800,194,194,1.0,1356.22,1200,0
parkky,1000,52,49,0.9423,1356.22,1200,0
parkky,1200,63,62,0.9841,1356.22,1200,1
parkky,1400,59,59,1.0,1356.22,1200,0
parkky,1600,64,64,1.0,1356.22,1200,0
parkky,1800,55,52,0.9455,1356.22,1200,0
parkky,2000,50,46,0.92,1356.22,1200,0
parkky,2200,30,27,0.9,1356.22,1200,0
parkky,2400,17,14,0.8235,1356.22,1200,0
parkky,2600,4,3,0.75,1356.22,1200,0
parkky,2800,2,1,0.5,1356.22,1200,0
parkky,3000,1,0,0.0,1356.22,1200,0
patak,800,103,103,1.0,1638.26,1600,0
patak,1000,55,55,1.0,1638.26,1600,0
patak,1200,72,70,0.9722,1638.26,1600,0
patak,1400,72,70,0.9722,1638.26,1600,0
patak,1600,63,61,0.9683,1638.26,1600,1
patak,1800,62,59,0.9516,1638.26,1600,0
patak,2000,64,63,0.9844,1638.26,1600,0
patak,2200,57,55,0.9649,1638.26,1600,0
patak,2400,39,39,1.0,1638.26,1600,0
patak,2600,27,26,0.963,1638.26,1600,0
patak,2800,15,15,1.0,1638.26,1600,0
patak,3000,5,4,0.8,1638.26,1600,0
patak,3200,2,2,1.0,1638.26,1600,0
peace,800,24,24,1.0,1557.41,1400,0
peace,1000,9,9,1.0,1557.41,1400,0
peace,1200,15,15,1.0,1557.41,1400,0
peace,1400,8,8,1.0,1557.41,1400,1
peace,1600,8,8,1.0,1557.41,1400,0
peace,1800,17,15,0.8824,1557.41,1400,0
peace,2000,11,11,1.0,1557.41,1400,0
peace,2200,8,7,0.875,1557.41,1400,0
peace,2400,10,6,0.6,1557.41,1400,0
peace,2600,4,2,0.5,1557.41,1400,0
peace,2800,2,2,1.0,1557.41,1400,0
peace,3000,1,0,0.0,1557.41,1400,0
peace,3200,1,1,1.0,1557.41,1400,0
pera2008,800,426,414,0.9718,1378.7,1200,0
pera2008,1000,160,152,0.95,1378.7,1200,0
pera2008,1200,172,157,0.9128,1378.7,1200,1
pera2008,1400,167,147,0.8802,1378.7,1200,0
pera2008,1600,132,114,0.8636,1378.7,1200,0
pera2008,1800,127,108,0.8504,1378.7,1200,0
pera2008,2000,85,71,0.8353,1378.7,1200,0
pera2008,2200,90,77,0.8556,1378.7,1200,0
pera2008,2400,74,59,0.7973,1378.7,1200,0
pera2008,2600,25,18,0.72,1378.7,1200,0
pera2008,2800,6,6,1.0,1378.7,1200,0
pera2008,3000,2,1,0.5,1378.7,1200,0
perchuts,800,299,296,0.99,1613.35,1600,0
perchuts,1000,116,112,0.9655,1613.35,1600,0
perchuts,1200,123,119,0.9675,1613.35,1600,0
perchuts,1400,109,104,0.9541,1613.35,1600,0
perchuts,1600,159,152,0.956,1613.35,1600,1
perchuts,1800,158,150,0.9494,1613.35,1600,0
perchuts,2000,135,127,0.9407,1613.35,1600,0
perchuts,2200,113,109,0.9646,1613.35,1600,0
perchuts,2400,118,112,0.9492,1613.35,1600,0
perchuts,2600,44,42,0.9545,1613.35,1600,0
perchuts,2800,23,22,0.9565,1613.35,1600,0
perchuts,3000,14,10,0.7143,1613.35,1600,0
perchuts,3200,4,4,1.0,1613.35,1600,0
perchuts,3400,4,4,1.0,1613.35,1600,0
permutation,800,80,80,1.0,1704.63,1600,0
permutation,1000,39,39,1.0,1704.63,1600,0
permutation,1200,37,37,1.0,1704.63,1600,0
permutation,1400,40,38,0.95,1704.63,1600,0
permutation,1600,39,39,1.0,1704.63,1600,1
permutation,1800,44,43,0.9773,1704.63,1600,0
permutation,2000,49,48,0.9796,1704.63,1600,0
permutation,2200,24,24,1.0,1704.63,1600,0
permutation,2400,37,31,0.8378,1704.63,1600,0
permutation,2600,18,16,0.8889,1704.63,1600,0
permutation,2800,18,17,0.9444,1704.63,1600,0
permutation,3000,13,7,0.5385,1704.63,1600,0
permutation,3200,6,6,1.0,1704.63,1600,0
permutation,3400,8,7,0.875,1704.63,1600,0
peti1234,800,1094,1094,1.0,1720.89,1600,0
peti1234,1000,524,524,1.0,1720.89,1600,0
peti1234,1200,525,525,1.0,1720.89,1600,0
peti1234,1400,503,503,1.0,1720.89,1600,0
peti1234,1600,535,535,1.0,1720.89,1600,1
peti1234,1800,535,535,1.0,1720.89,1600,0
peti1234,2000,461,461,1.0,1720.89,1600,0
peti1234,2200,431,431,1.0,1720.89,1600,0
peti1234,2400,432,432,1.0,1720.89,1600,0
peti1234,2600,319,319,1.0,1720.89,1600,0
peti1234,2800,207,207,1.0,1720.89,1600,0
peti1234,3000,142,142,1.0,1720.89,1600,0
peti1234,3200,97,97,1.0,1720.89,1600,0
peti1234,3400,73,73,1.0,1720.89,1600,0
phoenix0423,800,172,172,1.0,1596.54,1400,0
phoenix0423,1000,77,77,1.0,1596.54,1400,0
phoenix0423,1200,77,77,1.0,1596.54,1400,0
phoenix0423,1400,70,70,1.0,1596.54,1400,1
phoenix0423,1600,96,96,1.0,1596.54,1400,0
phoenix0423,1800,137,136,0.9927,1596.54,1400,0
phoenix0423,2000,75,73,0.9733,1596.54,1400,0
phoenix0423,2200,68,66,0.9706,1596.54,1400,0
phoenix0423,2400,64,60,0.9375,1596.54,1400,0
phoenix0423,2600,28,27,0.9643,1596.54,1400,0
phoenix0423,2800,14,9,0.6429,1596.54,1400,0
phoenix0423,3000,6,4,0.6667,1596.54,1400,0
physics0523,800,762,761,0.9987,1558.25,1400,0
physics0523,1000,366,366,1.0,1558.25,1400,0
physics0523,1200,408,407,0.9975,1558.25,1400,0
physics0523,1400,370,369,0.9973,1558.25,1400,1
physics0523,1600,397,396,0.9975,1558.25,1400,0
physics0523,1800,372,370,0.9946,1558.25,1400,0
physics0523,2000,324,321,0.9907,1558.25,1400,0
physics0523,2200,282,276,0.9787,1558.25,1400,0
physics0523,2400,272,250,0.9191,1558.25,1400,0
physics0523,2600,127,99,0.7795,1558.25,1400,0
physics0523,2800,60,43,0.7167,1558.25,1400,0
physics0523,3000,24,13,0.5417,1558.25,1400,0
physics0523,3200,9,7,0.7778,1558.25,1400,0
physics0523,3400,3,1,0.3333,1558.25,1400,0
piaoyun,800,177,176,0.9944,1716.55,1600,0
piaoyun,1000,39,38,0.9744,1716.55,1600,0
piaoyun,1200,59,59,1.0,1716.55,1600,0
piaoyun,1400,37,37,1.0,1716.55,1600,0
piaoyun,1600,52,50,0.9615,1716.55,1600,1
piaoyun,1800,83,72,0.8675,1716.55,1600,0
piaoyun,2000,59,45,0.7627,1716.55,1600,0
piaoyun,2200,54,47,0.8704,1716.55,1600,0
piaoyun,2400,138,131,0.9493,1716.55,1600,0
piaoyun,2600,82,80,0.9756,1716.55,1600,0
piaoyun,2800,7,7,1.0,1716.55,1600,0
piaoyun,3000,1,0,0.0,1716.55,1600,0
piaoyun,3200,1,1,1.0,1716.55,1600,0
pigstd,800,92,92,1.0,2033.78,2000,0
pigstd,1000,44,44,1.0,2033.78,2000,0
pigstd,1200,58,56,0.9655,2033.78,2000,0
pigstd,1400,71,68,0.9577,2033.78,2000,0
pigstd,1600,77,76,0.987,2033.78,2000,0
pigstd,1800,86,84,0.9767,2033.78,2000,0
pigstd,2000,99,98,0.9899,2033.78,2000,1
pigstd,2200,87,87,1.0,2033.78,2000,0
pigstd,2400,117,116,0.9915,2033.78,2000,0
pigstd,2600,93,89,0.957,2033.78,2000,0
pigstd,2800,79,79,1.0,2033.78,2000,0
pigstd,3000,45,45,1.0,2033.78,2000,0
pigstd,3200,24,24,1.0,2033.78,2000,0
pigstd,3400,14,13,0.9286,2033.78,2000,0
platter,800,174,171,0.9828,1848.63,1800,0
platter,1000,102,99,0.9706,1848.63,1800,0
platter,1200,135,134,0.9926,1848.63,1800,0
platter,1400,125,120,0.96,1848.63,1800,0
platter,1600,140,136,0.9714,1848.63,1800,0
platter,1800,152,146,0.9605,1848.63,1800,1
platter,2000,137,131,0.9562,1848.63,1800,0
platter,2200,122,119,0.9754,1848.63,1800,0
platter,2400,118,109,0.9237,1848.63,1800,0
platter,2600,95,88,0.9263,1848.63,1800,0
platter,2800,88,82,0.9318,1848.63,1800,0
platter,3000,62,58,0.9355,1848.63,1800,0
platter,3200,32,27,0.8438,1848.63,1800,0
platter,3400,10,7,0.7,1848.63,1800,0
pocky9,800,12,9,0.75,1385.71,1200,0
pocky9,1000,3,3,1.0,1385.71,1200,0
pocky9,1200,3,2,0.6667,1385.71,1200,1
pocky9,1400,4,3,0.75,1385.71,1200,0
pocky9,1600,3,2,0.6667,1385.71,1200,0
pocky9,1800,5,4,0.8,1385.71,1200,0
pocky9,2000,1,1,1.0,1385.71,1200,0
pocky9,2200,6,4,0.6667,1385.71,1200,0
pocky9,2600,3,0,0.0,1385.71,1200,0
pocky9,2800,1,0,0.0,1385.71,1200,0
polosatic,800,306,299,0.9771,1449.68,1400,0
polosatic,1000,130,120,0.9231,1449.68,1400,0
polosatic,1200,117,106,0.906,1449.68,1400,0
polosatic,1400,99,81,0.8182,1449.68,1400,1
polosatic,1600,107,91,0.8505,1449.68,1400,0
polosatic,1800,204,192,0.9412,1449.68,1400,0
polosatic,2000,155,132,0.8516,1449.68,1400,0
polosatic,2200,59,46,0.7797,1449.68,1400,0
polosatic,2400,41,27,0.6585,1449.68,1400,0
polosatic,2600,12,9,0.75,1449.68,1400,0
polosatic,2800,9,2,0.2222,1449.68,1400,0
polosatic,3000,2,2,1.0,1449.68,1400,0
polosatic,3200,2,1,0.5,1449.68,1400,0
polosatic,3400,2,1,0.5,1449.68,1400,0
potato167,800,391,389,0.9949,1750.04,1600,0
potato167,1000,185,184,0.9946,1750.04,1600,0
potato167,1200,205,205,1.0,1750.04,1600,0
potato167,1400,179,178,0.9944,1750.04,1600,0
potato167,1600,194,193,0.9948,1750.04,1600,1
potato167,1800,221,217,0.9819,1750.04,1600,0
potato167,2000,189,185,0.9788,1750.04,1600,0
potato167,2200,207,201,0.971,1750.04,1600,0
potato167,2400,218,208,0.9541,1750.04,1600,0
potato167,2600,136,125,0.9191,1750.04,1600,0
potato167,2800,110,98,0.8909,1750.04,1600,0
potato167,3000,56,43,0.7679,1750.04,1600,0
potato167,3200,34,27,0.7941,1750.04,1600,0
potato167,3400,21,15,0.7143,1750.04,1600,0
prins,800,306,303,0.9902,1519.03,1400,0
prins,1000,176,173,0.983,1519.03,1400,0
prins,1200,188,179,0.9521,1519.03,1400,0
prins,1400,170,162,0.9529,1519.03,1400,1
prins,1600,186,176,0.9462,1519.03,1400,0
prins,1800,143,125,0.8741,1519.03,1400,0
prins,2000,138,122,0.8841,1519.03,1400,0
prins,2200,105,88,0.8381,1519.03,1400,0
prins,2400,108,85,0.787,1519.03,1400,0
prins,2600,42,32,0.7619,1519.03,1400,0
prins,2800,29,21,0.7241,1519.03,1400,0
prins,3000,10,7,0.7,1519.03,1400,0
prins,3200,3,3,1.0,1519.03,1400,0
prins,3400,1,1,1.0,1519.03,1400,0
profesor.programiranje,800,10,10,1.0,1392.86,1200,0
profesor.programiranje,1000,5,5,1.0,1392.86,1200,0
profesor.programiranje,1200,7,7,1.0,1392.86,1200,1
profesor.programiranje,1400,4,4,1.0,1392.86,1200,0
profesor.programiranje,1600,4,4,1.0,1392.86,1200,0
profesor.programiranje,1800,8,7,0.875,1392.86,1200,0
profesor.programiranje,2000,3,3,1.0,1392.86,1200,0
profesor.programiranje,2200,1,1,1.0,1392.86,1200,0
profesor.programiranje,2400,2,0,0.0,1392.86,1200,0
profesor.programiranje,2600,1,1,1.0,1392.86,1200,0
prunv,800,23,23,1.0,1393.83,1200,0
prunv,1000,11,11,1.0,1393.83,1200,0
prunv,1200,9,9,1.0,1393.83,1200,1
prunv,1400,6,6,1.0,1393.83,1200,0
prunv,1600,6,6,1.0,1393.83,1200,0
prunv,1800,11,11,1.0,1393.83,1200,0
prunv,2000,8,8,1.0,1393.83,1200,0
prunv,2200,6,6,1.0,1393.83,1200,0
prunv,2400,1,1,1.0,1393.83,1200,0
prz1213,800,329,329,1.0,1337.98,1200,0
prz1213,1000,147,147,1.0,1337.98,1200,0
prz1213,1200,136,136,1.0,1337.98,1200,1
prz1213,1400,116,116,1.0,1337.98,1200,0
prz1213,1600,115,113,0.9826,1337.98,1200,0
prz1213,1800,107,106,0.9907,1337.98,1200,0
prz1213,2000,71,67,0.9437,1337.98,1200,0
prz1213,2200,59,55,0.9322,1337.98,1200,0
prz1213,2400,19,17,0.8947,1337.98,1200,0
prz1213,2600,7,4,0.5714,1337.98,1200,0
prz1213,2800,1,0,0.0,1337.98,1200,0
prz1213,3400,1,0,0.0,1337.98,1200,0
quaha,800,596,594,0.9966,1235.27,1200,0
quaha,1000,226,226,1.0,1235.27,1200,0
quaha,1200,213,211,0.9906,1235.27,1200,1
quaha,1400,165,161,0.9758,1235.27,1200,0
quaha,1600,128,124,0.9688,1235.27,1200,0
quaha,1800,110,103,0.9364,1235.27,1200,0
quaha,2000,86,79,0.9186,1235.27,1200,0
quaha,2200,52,48,0.9231,1235.27,1200,0
quaha,2400,17,12,0.7059,1235.27,1200,0
quaha,2600,11,7,0.6364,1235.27,1200,0
quanjun,800,674,674,1.0,1416.34,1400,0
quanjun,1000,208,200,0.9615,1416.34,1400,0
quanjun,1200,149,146,0.9799,1416.34,1400,0
quanjun,1400,213,207,0.9718,1416.34,1400,1
quanjun,1600,169,163,0.9645,1416.34,1400,0
quanjun,1800,279,269,0.9642,1416.34,1400,0
quanjun,2000,188,181,0.9628,1416.34,1400,0
quanjun,2200,252,235,0.9325,1416.34,1400,0
quanjun,2400,33,31,0.9394,1416.34,1400,0
quanjun,2600,12,11,0.9167,1416.34,1400,0
quanjun,2800,1,1,1.0,1416.34,1400,0
quanjun,3000,1,0,0.0,1416.34,1400,0
quchen666,800,24,24,1.0,1304.17,1200,0
quchen666,1000,10,10,1.0,1304.17,1200,0
quchen666,1200,8,8,1.0,1304.17,1200,1
quchen666,1400,8,8,1.0,1304.17,1200,0
quchen666,1600,8,7,0.875,1304.17,1200,0
quchen666,1800,9,7,0.7778,1304.17,1200,0
quchen666,2000,4,4,1.0,1304.17,1200,0
quchen666,2200,4,2,0.5,1304.17,1200,0
quchen666,2400,2,2,1.0,1304.17,1200,0
qusol,800,118,117,0.9915,1528.81,1400,0
qusol,1000,56,55,0.9821,1528.81,1400,0
qusol,1200,66,64,0.9697,1528.81,1400,0
qusol,1400,50,50,1.0,1528.81,1400,1
qusol,1600,71,67,0.9437,1528.81,1400,0
qusol,1800,73,70,0.9589,1528.81,1400,0
qusol,2000,41,37,0.9024,1528.81,1400,0
qusol,2200,35,32,0.9143,1528.81,1400,0
qusol,2400,40,30,0.75,1528.81,1400,0
qusol,2600,14,12,0.8571,1528.81,1400,0
qusol,2800,10,8,0.8,1528.81,1400,0
qusol,3000,3,3,1.0,1528.81,1400,0
qusol,3200,1,0,0.0,1528.81,1400,0
qwef_,800,63,63,1.0,1735.8,1600,0
qwef_,1000,24,24,1.0,1735.8,1600,0
qwef_,1200,38,37,0.9737,1735.8,1600,0
qwef_,1400,25,25,1.0,1735.8,1600,0
qwef_,1600,36,36,1.0,1735.8,1600,1
qwef_,1800,28,27,0.9643,1735.8,1600,0
qwef_,2000,34,30,0.8824,1735.8,1600,0
qwef_,2200,26,23,0.8846,1735.8,1600,0
qwef_,2400,24,22,0.9167,1735.8,1600,0
qwef_,2600,18,14,0.7778,1735.8,1600,0
qwef_,2800,20,17,0.85,1735.8,1600,0
qwef_,3000,10,8,0.8,1735.8,1600,0
qwef_,3200,9,5,0.5556,1735.8,1600,0
qwef_,3400,11,7,0.6364,1735.8,1600,0
railx,800,12,12,1.0,1314.29,1200,0
railx,1000,8,8,1.0,1314.29,1200,0
railx,1200,7,7,1.0,1314.29,1200,1
railx,1400,3,3,1.0,1314.29,1200,0
railx,1600,1,1,1.0,1314.29,1200,0
railx,1800,7,6,0.8571,1314.29,1200,0
railx,2000,4,2,0.5,1314.29,1200,0
railx,2200,2,2,1.0,1314.29,1200,0
railx,2400,2,1,0.5,1314.29,1200,0
raresh30,800,372,361,0.9704,1271.84,1200,0
raresh30,1000,126,116,0.9206,1271.84,1200,0
raresh30,1200,136,126,0.9265,1271.84,1200,1
raresh30,1400,98,90,0.9184,1271.84,1200,0
raresh30,1600,91,83,0.9121,1271.84,1200,0
raresh30,1800,106,91,0.8585,1271.84,1200,0
raresh30,2000,66,57,0.8636,1271.84,1200,0
raresh30,2200,42,36,0.8571,1271.84,1200,0
raresh30,2400,10,10,1.0,1271.84,1200,0
raresh30,2800,3,2,0.6667,1271.84,1200,0
raresh30,3000,2,1,0.5,1271.84,1200,0
raresh30,3400,1,0,0.0,1271.84,1200,0
re-wa-tl-ok,800,214,212,0.9907,1394.97,1200,0
re-wa-tl-ok,1000,94,91,0.9681,1394.97,1200,0
re-wa-tl-ok,1200,97,94,0.9691,1394.97,1200,1
re-wa-tl-ok,1400,84,76,0.9048,1394.97,1200,0
re-wa-tl-ok,1600,134,126,0.9403,1394.97,1200,0
re-wa-tl-ok,1800,108,95,0.8796,1394.97,1200,0
re-wa-tl-ok,2000,56,48,0.8571,1394.97,1200,0
re-wa-tl-ok,2200,34,25,0.7353,1394.97,1200,0
re-wa-tl-ok,2400,27,19,0.7037,1394.97,1200,0
re-wa-tl-ok,2600,10,6,0.6,1394.97,1200,0
re-wa-tl-ok,2800,2,1,0.5,1394.97,1200,0
re-wa-tl-ok,3000,2,2,1.0,1394.97,1200,0
re-wa-tl-ok,3200,1,0,0.0,1394.97,1200,0
re-wa-tl-ok,3400,1,1,1.0,1394.97,1200,0
realcomplex,800,496,496,1.0,1649.95,1600,0
realcomplex,1000,290,290,1.0,1649.95,1600,0
realcomplex,1200,324,321,0.9907,1649.95,1600,0
realcomplex,1400,289,280,0.9689,1649.95,1600,0
realcomplex,1600,288,274,0.9514,1649.95,1600,1
realcomplex,1800,279,260,0.9319,1649.95,1600,0
realcomplex,2000,243,235,0.9671,1649.95,1600,0
realcomplex,2200,223,216,0.9686,1649.95,1600,0
realcomplex,2400,254,243,0.9567,1649.95,1600,0
realcomplex,2600,133,129,0.9699,1649.95,1600,0
realcomplex,2800,69,65,0.942,1649.95,1600,0
realcomplex,3000,43,38,0.8837,1649.95,1600,0
realcomplex,3200,20,18,0.9,1649.95,1600,0
realcomplex,3400,9,6,0.6667,1649.95,1600,0
reil_st,800,93,93,1.0,1559.31,1400,0
reil_st,1000,46,46,1.0,1559.31,1400,0
reil_st,1200,46,46,1.0,1559.31,1400,0
reil_st,1400,42,42,1.0,1559.31,1400,1
reil_st,1600,45,43,0.9556,1559.31,1400,0
reil_st,1800,49,48,0.9796,1559.31,1400,0
reil_st,2000,36,35,0.9722,1559.31,1400,0
reil_st,2200,32,27,0.8438,1559.31,1400,0
reil_st,2400,33,30,0.9091,1559.31,1400,0
reil_st,2600,16,14,0.875,1559.31,1400,0
reil_st,2800,8,8,1.0,1559.31,1400,0
reil_st,3000,3,3,1.0,1559.31,1400,0
rep,800,21,21,1.0,1547.22,1400,0
rep,1000,8,5,0.625,1547.22,1400,0
rep,1200,3,3,1.0,1547.22,1400,0
rep,1400,11,8,0.7273,1547.22,1400,1
rep,1600,12,11,0.9167,1547.22,1400,0
rep,1800,3,2,0.6667,1547.22,1400,0
rep,2000,7,6,0.8571,1547.22,1400,0
rep,2200,7,6,0.8571,1547.22,1400,0
rep,2400,5,4,0.8,1547.22,1400,0
rep,2600,4,3,0.75,1547.22,1400,0
rep,2800,4,3,0.75,1547.22,1400,0
restart_to_revive,800,75,72,0.96,1449.16,1400,0
restart_to_revive,1000,30,29,0.9667,1449.16,1400,0
restart_to_revive,1200,28,23,0.8214,1449.16,1400,0
restart_to_revive,1400,23,21,0.913,1449.16,1400,1
restart_to_revive,1600,20,17,0.85,1449.16,1400,0
restart_to_revive,1800,24,17,0.7083,1449.16,1400,0
restart_to_revive,2000,24,19,0.7917,1449.16,1400,0
restart_to_revive,2200,19,16,0.8421,1449.16,1400,0
restart_to_revive,2400,18,14,0.7778,1449.16,1400,0
restart_to_revive,2600,4,3,0.75,1449.16,1400,0
restart_to_revive,2800,7,5,0.7143,1449.16,1400,0
restart_to_revive,3000,2,2,1.0,1449.16,1400,0
restart_to_revive,3400,1,0,0.0,1449.16,1400,0
rgnerdplayer,800,792,790,0.9975,1640.51,1600,0
rgnerdplayer,1000,360,357,0.9917,1640.51,1600,0
rgnerdplayer,1200,380,376,0.9895,1640.51,1600,0
rgnerdplayer,1400,336,336,1.0,1640.51,1600,0
rgnerdplayer,1600,402,399,0.9925,1640.51,1600,1
rgnerdplayer,1800,360,358,0.9944,1640.51,1600,0
rgnerdplayer,2000,318,314,0.9874,1640.51,1600,0
rgnerdplayer,2200,359,352,0.9805,1640.51,1600,0
rgnerdplayer,2400,340,334,0.9824,1640.51,1600,0
rgnerdplayer,2600,184,175,0.9511,1640.51,1600,0
rgnerdplayer,2800,86,79,0.9186,1640.51,1600,0
rgnerdplayer,3000,50,45,0.9,1640.51,1600,0
rgnerdplayer,3200,23,21,0.913,1640.51,1600,0
rgnerdplayer,3400,7,6,0.8571,1640.51,1600,0
ricefruit,800,8,8,1.0,1440.74,1400,0
ricefruit,1000,2,2,1.0,1440.74,1400,0
ricefruit,1200,5,5,1.0,1440.74,1400,0
ricefruit,1400,2,2,1.0,1440.74,1400,1
ricefruit,1600,2,1,0.5,1440.74,1400,0
ricefruit,1800,4,4,1.0,1440.74,1400,0
ricefruit,2200,2,2,1.0,1440.74,1400,0
ricefruit,2400,3,3,1.0,1440.74,1400,0
rise_of_lasvegas,800,24,24,1.0,1677.46,1600,0
rise_of_lasvegas,1000,16,16,1.0,1677.46,1600,0
rise_of_lasvegas,1200,11,11,1.0,1677.46,1600,0
rise_of_lasvegas,1400,8,8,1.0,1677.46,1600,0
rise_of_lasvegas,1600,6,6,1.0,1677.46,1600,1
rise_of_lasvegas,1800,22,20,0.9091,1677.46,1600,0
rise_of_lasvegas,2000,22,21,0.9545,1677.46,1600,0
rise_of_lasvegas,2200,22,20,0.9091,1677.46,1600,0
rise_of_lasvegas,2400,8,8,1.0,1677.46,1600,0
rise_of_lasvegas,2600,5,5,1.0,1677.46,1600,0
rise_of_lasvegas,2800,2,2,1.0,1677.46,1600,0
rise_of_lasvegas,3000,1,1,1.0,1677.46,1600,0
risujiroh,800,491,491,1.0,1725.81,1600,0
risujiroh,1000,243,243,1.0,1725.81,1600,0
risujiroh,1200,314,314,1.0,1725.81,1600,0
risujiroh,1400,288,288,1.0,1725.81,1600,0
risujiroh,1600,349,348,0.9971,1725.81,1600,1
risujiroh,1800,372,369,0.9919,1725.81,1600,0
risujiroh,2000,320,314,0.9812,1725.81,1600,0
risujiroh,2200,311,297,0.955,1725.81,1600,0
risujiroh,2400,316,296,0.9367,1725.81,1600,0
risujiroh,2600,210,178,0.8476,1725.81,1600,0
risujiroh,2800,115,91,0.7913,1725.81,1600,0
risujiroh,3000,66,43,0.6515,1725.81,1600,0
risujiroh,3200,22,13,0.5909,1725.81,1600,0
risujiroh,3400,9,4,0.4444,1725.81,1600,0
rlakkh,800,27,22,0.8148,1764.63,1600,0
rlakkh,1000,14,10,0.7143,1764.63,1600,0
rlakkh,1200,16,11,0.6875,1764.63,1600,0
rlakkh,1400,4,1,0.25,1764.63,1600,0
rlakkh,1600,4,1,0.25,1764.63,1600,1
rlakkh,1800,8,5,0.625,1764.63,1600,0
rlakkh,2000,4,2,0.5,1764.63,1600,0
rlakkh,2200,7,6,0.8571,1764.63,1600,0
rlakkh,2400,3,1,0.3333,1764.63,1600,0
rlakkh,2600,9,8,0.8889,1764.63,1600,0
rlakkh,2800,6,4,0.6667,1764.63,1600,0
rlakkh,3000,2,2,1.0,1764.63,1600,0
rlakkh,3200,3,2,0.6667,1764.63,1600,0
rlakkh,3400,7,7,1.0,1764.63,1600,0
robert9524,800,172,155,0.9012,1457.79,1400,0
robert9524,1000,70,66,0.9429,1457.79,1400,0
robert9524,1200,88,82,0.9318,1457.79,1400,0
robert9524,1400,83,82,0.988,1457.79,1400,1
robert9524,1600,87,80,0.9195,1457.79,1400,0
robert9524,1800,69,67,0.971,1457.79,1400,0
robert9524,2000,54,51,0.9444,1457.79,1400,0
robert9524,2200,46,40,0.8696,1457.79,1400,0
robert9524,2400,30,28,0.9333,1457.79,1400,0
robert9524,2600,10,8,0.8,1457.79,1400,0
robert9524,2800,5,2,0.4,1457.79,1400,0
robert9524,3200,1,0,0.0,1457.79,1400,0
robertfan,800,20,19,0.95,2077.78,2000,0
robertfan,1000,6,6,1.0,2077.78,2000,0
robertfan,1200,14,13,0.9286,2077.78,2000,0
robertfan,1400,5,5,1.0,2077.78,2000,0
robertfan,1600,16,16,1.0,2077.78,2000,0
robertfan,1800,9,9,1.0,2077.78,2000,0
robertfan,2000,15,14,0.9333,2077.78,2000,1
robertfan,2200,12,11,0.9167,2077.78,2000,0
robertfan,2400,36,33,0.9167,2077.78,2000,0
robertfan,2600,17,14,0.8235,2077.78,2000,0
robertfan,2800,10,7,0.7,2077.78,2000,0
robertfan,3000,19,15,0.7895,2077.78,2000,0
robertfan,3200,7,6,0.8571,2077.78,2000,0
robertfan,3400,8,3,0.375,2077.78,2000,0
roycf123,800,189,185,0.9788,1217.5,1200,0
roycf123,1000,67,61,0.9104,1217.5,1200,0
roycf123,1200,133,130,0.9774,1217.5,1200,1
roycf123,1400,144,137,0.9514,1217.5,1200,0
roycf123,1600,74,69,0.9324,1217.5,1200,0
roycf123,1800,23,21,0.913,1217.5,1200,0
roycf123,2000,15,8,0.5333,1217.5,1200,0
roycf123,2200,4,4,1.0,1217.5,1200,0
roycf123,2400,3,2,0.6667,1217.5,1200,0
roycf123,3400,1,0,0.0,1217.5,1200,0
rrmpwn_,800,15,14,0.9333,1409.3,1400,0
rrmpwn_,1000,3,3,1.0,1409.3,1400,0
rrmpwn_,1200,5,5,1.0,1409.3,1400,0
rrmpwn_,1400,4,3,0.75,1409.3,1400,1
rrmpwn_,1600,8,7,0.875,1409.3,1400,0
rrmpwn_,1800,3,3,1.0,1409.3,1400,0
rrmpwn_,2000,4,3,0.75,1409.3,1400,0
rrmpwn_,2200,3,2,0.6667,1409.3,1400,0
rrmpwn_,2400,1,1,1.0,1409.3,1400,0
rrmpwn_,2600,1,1,1.0,1409.3,1400,0
rrmpwn_,2800,1,1,1.0,1409.3,1400,0
ryotori,800,26,26,1.0,1425.74,1400,0
ryotori,1000,12,12,1.0,1425.74,1400,0
ryotori,1200,24,23,0.9583,1425.74,1400,0
ryotori,1400,23,20,0.8696,1425.74,1400,1
ryotori,1600,21,20,0.9524,1425.74,1400,0
ryotori,1800,20,19,0.95,1425.74,1400,0
ryotori,2000,11,11,1.0,1425.74,1400,0
ryotori,2200,8,5,0.625,1425.74,1400,0
ryotori,2400,3,0,0.0,1425.74,1400,0
ryotori,2600,3,0,0.0,1425.74,1400,0
sahasrad,800,170,159,0.9353,1338.86,1200,0
sahasrad,1000,90,81,0.9,1338.86,1200,0
sahasrad,1200,78,74,0.9487,1338.86,1200,1
sahasrad,1400,67,60,0.8955,1338.86,1200,0
sahasrad,1600,64,62,0.9688,1338.86,1200,0
sahasrad,1800,70,56,0.8,1338.86,1200,0
sahasrad,2000,43,37,0.8605,1338.86,1200,0
sahasrad,2200,27,20,0.7407,1338.86,1200,0
sahasrad,2400,10,7,0.7,1338.86,1200,0
sahasrad,2600,5,4,0.8,1338.86,1200,0
sahasrad,2800,1,1,1.0,1338.86,1200,0
sahasrad,3400,1,0,0.0,1338.86,1200,0
sahaun,800,634,629,0.9921,1321.21,1200,0
sahaun,1000,287,274,0.9547,1321.21,1200,0
